Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
20.04036,S,20.04036,0.1368598,0.3271728,0.6375399,0.06067933,0,43.65819,2.001872,0.1896571,75.33544,99.22301,4.323543,-33.62201451,-33.62047,-0.3222683,143.8102663,141.6082,17.73511,80.28764,82.8614,10578.52,438.6759
20.05036,S,20.05036,0.1365457,0.3296337,0.6376,0.06113971,0,43.65819,1.992766,0.1902072,75.33544,99.21999,4.322996,-33.61521446,-33.61367,-0.3222301,143.4787622,141.2721,17.73189,80.26797,82.84589,10579.93,438.8533
20.06036,S,20.06036,0.1362317,0.3321209,0.6376603,0.06160546,0,43.65819,1.983685,0.1907628,75.33544,99.21693,4.322442,-33.60844444,-33.6069,-0.3221961,143.1472796,140.936,17.72867,80.24822,82.83029,10581.34,439.0306
20.07036,S,20.07036,0.1359177,0.3346298,0.6377207,0.06207628,0,43.65819,1.974626,0.1913229,75.33544,99.21385,4.321884,-33.60167446,-33.60013,-0.3221655,142.8159171,140.6,17.72545,80.2284,82.81462,10582.75,439.2079
20.08036,S,20.08036,0.1356038,0.3371609,0.6377813,0.06255128,0,43.65819,1.96559,0.1918848,75.33544,99.21074,4.321321,-33.5949245,-33.59338,-0.3221367,142.4846749,140.2641,17.72223,80.2085,82.7989,10584.15,439.3851
20.09036,S,20.09036,0.1352901,0.3397196,0.637842,0.06303061,0,43.65819,1.95658,0.1924485,75.33544,99.2076,4.320752,-33.58819454,-33.58665,-0.3221095,142.1534542,139.9282,17.71901,80.18853,82.78309,10585.55,439.5623
20.10036,S,20.10036,0.1349763,0.3422958,0.6379029,0.06351524,0,43.65819,1.947591,0.193017,75.33544,99.20442,4.320178,-33.58148463,-33.57994,-0.3220859,141.8223544,139.5924,17.71579,80.16848,82.7672,10586.95,439.7395
20.11036,S,20.11036,0.1346627,0.3448962,0.637964,0.06400327,0,43.65819,1.938626,0.1935845,75.33544,99.20123,4.319599,-33.5747947,-33.57325,-0.3220618,141.4913752,139.2567,17.71257,80.14835,82.75127,10588.34,439.9167
20.12037,S,20.12037,0.1343491,0.3475269,0.6380252,0.06449601,0,43.65819,1.929685,0.1941544,75.33544,99.19801,4.319016,-33.5681148,-33.56657,-0.3220399,141.1604185,138.921,17.70935,80.12814,82.73524,10589.73,440.0938
20.13037,S,20.13037,0.1340356,0.3501824,0.6380866,0.06499458,0,43.65819,1.920765,0.1947304,75.33544,99.19474,4.318425,-33.56144494,-33.5599,-0.3220224,140.8295823,138.5854,17.70613,80.10786,82.71915,10591.12,440.2708
20.14037,S,20.14037,0.1337222,0.3528581,0.6381481,0.06549797,0,43.65819,1.91187,0.1953092,75.33544,99.19145,4.31783,-33.5547951,-33.55325,-0.3220075,140.4988675,138.2499,17.70291,80.08751,82.70298,10592.5,440.4479
20.15037,S,20.15037,0.1334089,0.3555663,0.6382098,0.06600529,0,43.65819,1.902999,0.1958877,75.33544,99.18813,4.317229,-33.54816527,-33.54662,-0.3219926,140.1681755,137.9144,17.69969,80.06707,82.68674,10593.88,440.6249
20.16037,S,20.16037,0.1330956,0.358302,0.6382717,0.06651887,0,43.65819,1.89415,0.1964729,75.33544,99.18478,4.316622,-33.54155548,-33.54001,-0.3219828,139.8376049,137.579,17.69647,80.04656,82.67043,10595.25,440.8018
20.17037,S,20.17037,0.1327824,0.3610581,0.6383338,0.06703778,0,43.65819,1.885324,0.197062,75.33544,99.18139,4.316009,-33.53495571,-33.53341,-0.3219759,139.5071558,137.2437,17.69325,80.02596,82.65403,10596.62,440.9788
20.18037,S,20.18037,0.1324693,0.3638423,0.638396,0.06756068,0,43.65819,1.876523,0.1976506,75.33544,99.17798,4.315391,-33.52837595,-33.52683,-0.3219694,139.1767297,136.9084,17.69003,80.00529,82.63757,10597.99,441.1557
20.19037,S,20.19037,0.1321563,0.366657,0.6384584,0.06808902,0,43.65819,1.867743,0.1982429,75.33544,99.17453,4.314767,-33.52180622,-33.52026,-0.3219654,138.8464256,136.5732,17.68681,79.98454,82.62103,10599.36,441.3326
20.20037,S,20.20037,0.1318433,0.3694942,0.6385211,0.06862327,0,43.65819,1.858987,0.1988404,75.33544,99.17104,4.314136,-33.51525652,-33.51371,-0.3219655,138.5162436,136.2381,17.68359,79.96371,82.6044,10600.72,441.5094
20.21037,S,20.21037,0.1315305,0.3723625,0.6385838,0.06916191,0,43.65819,1.850256,0.199438,75.33544,99.16753,4.313501,-33.50872683,-33.50718,-0.3219663,138.1860853,135.903,17.68037,79.94279,82.5877,10602.08,441.6862
20.22037,S,20.22037,0.1312177,0.3752558,0.6386468,0.06970657,0,43.65819,1.841545,0.2000407,75.33544,99.16399,4.312859,-33.50220717,-33.50066,-0.3219706,137.8560492,135.568,17.67715,79.9218,82.57094,10603.44,441.863
20.23037,S,20.23037,0.130905,0.3781867,0.63871,0.07025611,0,43.65819,1.832859,0.2006446,75.33544,99.16041,4.312211,-33.49570753,-33.49416,-0.3219763,137.5260369,135.233,17.67393,79.90073,82.55408,10604.79,442.0398
20.24037,S,20.24037,0.1305923,0.381145,0.6387734,0.07081292,0,43.65819,1.824194,0.2012569,75.33544,99.15678,4.311555,-33.48922794,-33.48768,-0.3219882,137.1961475,134.8981,17.67071,79.87958,82.53715,10606.14,442.2165
20.25037,S,20.25037,0.1302798,0.3841305,0.638837,0.07137506,0,43.65819,1.815554,0.2018717,75.33544,99.15312,4.310892,-33.48275838,-33.48121,-0.3220022,136.8663809,134.5633,17.66749,79.85834,82.52013,10607.48,442.3932
20.26037,S,20.26037,0.1299673,0.3871498,0.6389007,0.0719425,0,43.65819,1.806937,0.2024884,75.33544,99.14943,4.310224,-33.47630883,-33.47476,-0.3220181,136.5366388,134.2285,17.66427,79.83702,82.50304,10608.83,442.5699
20.27037,S,20.27037,0.1296549,0.3901911,0.6389647,0.07251651,0,43.65819,1.798342,0.2031107,75.33544,99.1457,4.309549,-33.46986932,-33.46832,-0.3220381,136.2070198,133.8938,17.66105,79.81562,82.48586,10610.17,442.7465
20.28037,S,20.28037,0.1293425,0.3932601,0.6390288,0.07309483,0,43.65819,1.78977,0.2037322,75.33544,99.14194,4.308869,-33.4634498,-33.4619,-0.3220578,135.8775236,133.5592,17.65783,79.79413,82.46862,10611.5,442.9231
20.29037,S,20.29037,0.1290303,0.39636,0.6390932,0.07367855,0,43.65819,1.781223,0.2043559,75.33544,99.13815,4.308183,-33.45705031,-33.4555,-0.3220792,135.5481512,133.2247,17.65461,79.77256,82.45129,10612.83,443.0997
20.30037,S,20.30037,0.1287182,0.3994982,0.6391578,0.07426831,0,43.65819,1.7727,0.204983,75.33544,99.13432,4.30749,-33.45067084,-33.44912,-0.3221039,135.218804,132.8902,17.65139,79.75091,82.43387,10614.16,443.2762
20.31037,S,20.31037,0.1284061,0.4026603,0.6392226,0.07486548,0,43.65819,1.764198,0.2056173,75.33544,99.13045,4.306788,-33.44430142,-33.44275,-0.3221337,134.8895805,132.5558,17.64817,79.72916,82.41637,10615.49,443.4527
20.32037,S,20.32037,0.1280941,0.4058622,0.6392876,0.07546736,0,43.65819,1.75572,0.2062508,75.33544,99.12654,4.306081,-33.437942,-33.43639,-0.3221633,134.5603826,132.2214,17.64495,79.70734,82.39879,10616.81,443.6292
20.33037,S,20.33037,0.1277822,0.40909,0.6393528,0.07607697,0,43.65819,1.747263,0.2068922,75.33544,99.12259,4.305366,-33.43160264,-33.43005,-0.3221986,134.2313084,131.8871,17.64173,79.68543,82.38112,10618.13,443.8056
20.34037,S,20.34037,0.1274703,0.4123517,0.6394182,0.07669166,0,43.65819,1.73883,0.207534,75.33544,99.11861,4.304645,-33.42528328,-33.42373,-0.3222347,133.9023588,131.5529,17.63851,79.66344,82.36337,10619.44,443.982
20.35037,S,20.35037,0.1271586,0.415649,0.6394839,0.07731297,0,43.65819,1.730422,0.2081797,75.33544,99.11459,4.303917,-33.41897395,-33.41742,-0.322274,133.5734353,131.2187,17.63529,79.64136,82.34554,10620.76,444.1584
20.36037,S,20.36037,0.1268469,0.4189754,0.6395498,0.07794121,0,43.65819,1.722034,0.2088304,75.33544,99.11052,4.303182,-33.41268466,-33.41113,-0.322317,133.2446364,130.8846,17.63207,79.61919,82.32761,10622.07,444.3347
20.37037,S,20.37037,0.1265353,0.4223373,0.639616,0.07857516,0,43.65819,1.71367,0.2094827,75.33544,99.10641,4.302439,-33.40641538,-33.40486,-0.3223614,132.9159622,130.5506,17.62885,79.59693,82.30961,10623.37,444.511
20.38037,S,20.38037,0.1262238,0.4257366,0.6396823,0.07921606,0,43.65819,1.70533,0.2101391,75.33544,99.10227,4.301689,-33.40015613,-33.3986,-0.3224093,132.5873144,130.2166,17.62563,79.57459,82.2915,10624.67,444.6873
20.39037,S,20.39037,0.1259124,0.4291631,0.6397489,0.07986426,0,43.65819,1.697012,0.2108011,75.33544,99.09808,4.300931,-33.39391693,-33.39236,-0.3224613,132.2587902,129.8827,17.6224,79.55216,82.27333,10625.97,444.8635
20.40037,S,20.40037,0.125601,0.43263,0.6398157,0.08051781,0,43.65819,1.688717,0.2114628,75.33544,99.09386,4.300167,-33.38768772,-33.38613,-0.3225134,131.9302928,129.5488,17.61917,79.52964,82.25506,10627.27,445.0397
20.41037,S,20.41037,0.1252897,0.4361298,0.6398829,0.08117924,0,43.65819,1.680444,0.2121309,75.33544,99.08959,4.299394,-33.38147856,-33.37992,-0.3225702,131.6019211,129.215,17.61594,79.50703,82.2367,10628.56,445.2159
20.42037,S,20.42037,0.1249785,0.4396626,0.6399502,0.08184715,0,43.65819,1.672194,0.2128016,75.33544,99.08528,4.298614,-33.37528942,-33.37373,-0.3226292,131.2736751,128.8813,17.61271,79.48434,82.21825,10629.85,445.392
20.43037,S,20.43037,0.1246674,0.4432304,0.6400177,0.08252153,0,43.65819,1.663968,0.2134743,75.33544,99.08094,4.297828,-33.3691103,-33.36755,-0.3226902,130.9454564,128.5476,17.60948,79.46155,82.19971,10631.13,445.5681
20.44037,S,20.44037,0.1243563,0.4468351,0.6400856,0.08320278,0,43.65819,1.655763,0.2141505,75.33544,99.07655,4.297032,-33.3629512,-33.36139,-0.3227535,130.617364,128.214,17.60625,79.43867,82.18109,10632.42,445.7442
20.45037,S,20.45037,0.1240453,0.4504752,0.6401537,0.08389127,0,43.65819,1.647582,0.2148304,75.33544,99.07211,4.29623,-33.35680213,-33.35524,-0.3228199,130.2893975,127.8805,17.60302,79.4157,82.16237,10633.69,445.9203
20.46037,S,20.46037,0.1237345,0.4541615,0.640222,0.08458672,0,43.65819,1.639426,0.2155134,75.33544,99.06763,4.29542,-33.35067309,-33.34911,-0.3228892,129.9614596,127.547,17.59979,79.39264,82.14355,10634.97,446.0963
20.47037,S,20.47037,0.1234237,0.4578777,0.6402907,0.08529121,0,43.65819,1.631289,0.2162044,75.33544,99.0631,4.294599,-33.3445541,-33.34299,-0.3229641,129.633648,127.2136,17.59656,79.36948,82.12465,10636.24,446.2723
20.48037,S,20.48037,0.123113,0.4616422,0.6403596,0.0860016,0,43.65819,1.623177,0.216895,75.33544,99.05853,4.293772,-33.33845511,-33.33689,-0.3230394,129.3058653,126.8802,17.59333,79.34624,82.10565,10637.51,446.4483
20.49037,S,20.49037,0.1228023,0.4654396,0.6404288,0.08672144,0,43.65819,1.615087,0.2175944,75.33544,99.05391,4.292935,-33.33237619,-33.33081,-0.323121,128.9782093,126.5469,17.5901,79.3229,82.08656,10638.78,446.6242
20.50037,S,20.50037,0.1224917,0.4692712,0.6404983,0.08744779,0,43.65819,1.607019,0.2182948,75.33544,99.04924,4.29209,-33.32630727,-33.32474,-0.3232035,128.6506809,126.2137,17.58687,79.29947,82.06737,10640.04,446.8
20.51037,S,20.51037,0.1221813,0.4731524,0.6405681,0.08818091,0,43.65819,1.598975,0.2189965,75.33544,99.04453,4.291238,-33.32025838,-33.31869,-0.3232876,128.3231813,125.8805,17.58364,79.27594,82.04809,10641.3,446.9759
20.52037,S,20.52037,0.1218708,0.4770705,0.6406382,0.08892373,0,43.65819,1.590954,0.2197069,75.33544,99.03977,4.290377,-33.31421954,-33.31265,-0.323378,127.9958097,125.5474,17.58041,79.25233,82.0287,10642.55,447.1517
20.53037,S,20.53037,0.1215605,0.481034,0.6407085,0.08967382,0,43.65819,1.582955,0.2204193,75.33544,99.03496,4.289505,-33.30820072,-33.30663,-0.3234704,127.6684678,125.2143,17.57718,79.22861,82.00922,10643.8,447.3275
20.54037,S,20.54037,0.1212502,0.4850347,0.6407792,0.09043287,0,43.65819,1.574978,0.221138,75.33544,99.0301,4.288626,-33.30220194,-33.30063,-0.3235672,127.3412536,124.8813,17.57395,79.2048,81.98964,10645.05,447.5032
20.55037,S,20.55037,0.12094,0.48907,0.6408502,0.09119929,0,43.65819,1.567025,0.2218589,75.33544,99.02519,4.287737,-33.29621319,-33.29464,-0.3236661,127.0141657,124.5484,17.57071,79.18089,81.96997,10646.3,447.679
20.56038,S,20.56038,0.12063,0.4931549,0.6409215,0.09197255,0,43.65819,1.559094,0.22258,75.33544,99.02024,4.286841,-33.29024443,-33.28867,-0.3237654,126.6871086,124.2155,17.56747,79.15689,81.9502,10647.54,447.8546
20.57038,S,20.57038,0.1203199,0.4972798,0.6409931,0.09275559,0,43.65819,1.551186,0.223309,75.33544,99.01524,4.285935,-33.28428574,-33.28271,-0.3238705,126.3601797,123.8827,17.56423,79.1328,81.93033,10648.78,448.0303
20.58038,S,20.58038,0.12001,0.5014486,0.641065,0.09354653,0,43.65819,1.5433,0.2240403,75.33544,99.01018,4.28502,-33.27833706,-33.27676,-0.3239776,126.0332816,123.5499,17.56099,79.1086,81.91035,10650.02,448.2059
20.59038,S,20.59038,0.1197001,0.5056606,0.6411373,0.09434616,0,43.65819,1.535436,0.224776,75.33544,99.00507,4.284096,-33.27241842,-33.27084,-0.324088,125.706513,123.2172,17.55775,79.0843,81.89027,10651.25,448.3815
20.60038,S,20.60038,0.1193904,0.5099164,0.6412098,0.09515433,0,43.65819,1.527596,0.2255157,75.33544,98.99992,4.283163,-33.26649981,-33.26492,-0.3242016,125.3798733,122.8846,17.55451,79.05991,81.87009,10652.48,448.5571
20.61038,S,20.61038,0.1190807,0.5142187,0.6412828,0.09597117,0,43.65819,1.519779,0.2262591,75.33544,98.99471,4.282219,-33.26061122,-33.25903,-0.3243184,125.0532651,122.552,17.55127,79.03542,81.84981,10653.7,448.7326
20.62038,S,20.62038,0.1187711,0.5185686,0.6413561,0.09679722,0,43.65819,1.511983,0.2270074,75.33544,98.98943,4.281265,-33.25473268,-33.25315,-0.3244388,124.726787,122.2195,17.54803,79.01083,81.82943,10654.92,448.9081
20.63038,S,20.63038,0.1184615,0.5229621,0.6414297,0.09763271,0,43.65819,1.504212,0.2277607,75.33544,98.98412,4.280303,-33.24886417,-33.24728,-0.3245633,124.4003387,121.887,17.54478,78.98614,81.80894,10656.14,449.0836
20.64038,S,20.64038,0.1181521,0.527397,0.6415038,0.09847683,0,43.65819,1.49646,0.228517,75.33544,98.97874,4.279329,-33.24301569,-33.24143,-0.3246898,124.0740205,121.5546,17.54153,78.96134,81.78835,10657.36,449.2591
20.65038,S,20.65038,0.1178427,0.5318843,0.6415781,0.09932921,0,43.65819,1.488733,0.2292752,75.33544,98.97332,4.278349,-33.23718722,-33.2356,-0.3248182,123.7477348,121.2222,17.53828,78.93645,81.76764,10658.57,449.4344
20.66038,S,20.66038,0.1175334,0.5364213,0.6416528,0.100192,0,43.65819,1.481027,0.23004,75.33544,98.96783,4.277356,-33.2313688,-33.22978,-0.3249515,123.4215797,120.8899,17.53503,78.91145,81.74683,10659.78,449.6098
20.67038,S,20.67038,0.1172241,0.541003,0.641728,0.1010646,0,43.65819,1.473344,0.2308101,75.33544,98.96229,4.276352,-33.22557042,-33.22398,-0.3250887,123.0955555,120.5577,17.53178,78.88636,81.72592,10660.99,449.7851
20.68038,S,20.68038,0.116915,0.5456399,0.6418034,0.1019461,0,43.65819,1.465685,0.2315826,75.33544,98.9567,4.27534,-33.21978206,-33.21819,-0.3252283,122.7695646,120.2255,17.52853,78.86117,81.70489,10662.19,449.9604
20.69038,S,20.69038,0.116606,0.5503169,0.6418794,0.1028386,0,43.65819,1.458047,0.2323623,75.33544,98.95103,4.274315,-33.21401376,-33.21242,-0.3253732,122.443705,119.8934,17.52528,78.83586,81.68375,10663.39,450.1357
20.70038,S,20.70038,0.116297,0.555047,0.6419557,0.1037391,0,43.65819,1.450432,0.2331419,75.33544,98.94532,4.273281,-33.20825546,-33.20666,-0.3255183,122.1178772,119.5613,17.52202,78.81046,81.66251,10664.58,450.3109
20.71038,S,20.71038,0.1159881,0.5598266,0.6420323,0.1046502,0,43.65819,1.442839,0.2339274,75.33544,98.93955,4.272237,-33.2025172,-33.20092,-0.3256677,121.7921812,119.2293,17.51876,78.78494,81.64115,10665.78,450.4861
20.72038,S,20.72038,0.1156793,0.5646651,0.6421095,0.1055711,0,43.65819,1.435269,0.2347164,75.33544,98.93372,4.271182,-33.19678897,-33.19519,-0.3258203,121.4665191,118.8973,17.5155,78.75933,81.61968,10666.96,450.6613
20.73038,S,20.73038,0.1153705,0.5695493,0.642187,0.1065037,0,43.65819,1.427721,0.2355134,75.33544,98.92783,4.270115,-33.1910808,-33.18948,-0.3259785,121.1409897,118.5654,17.51224,78.7336,81.5981,10668.15,450.8364
20.74038,S,20.74038,0.1150618,0.5744864,0.642265,0.1074455,0,43.65819,1.420195,0.2363121,75.33544,98.92187,4.269036,-33.18538264,-33.18378,-0.3261381,120.815593,118.2336,17.50898,78.70778,81.57641,10669.33,451.0115
20.75038,S,20.75038,0.1147533,0.5794796,0.6423434,0.1083979,0,43.65819,1.412694,0.2371152,75.33544,98.91586,4.267948,-33.17970452,-33.1781,-0.3263016,120.4902312,117.9018,17.50572,78.68185,81.55459,10670.51,451.1866
20.76038,S,20.76038,0.1144448,0.5845242,0.6424223,0.1093615,0,43.65819,1.405213,0.2379241,75.33544,98.90977,4.266848,-33.17404645,-33.17244,-0.3264693,120.1650007,117.5701,17.50245,78.65581,81.53266,10671.69,451.3617
20.77038,S,20.77038,0.1141364,0.5896267,0.6425016,0.1103353,0,43.65819,1.397756,0.238736,75.33544,98.90363,4.265736,-33.1683984,-33.16679,-0.3266396,119.8398053,117.2384,17.49918,78.62966,81.51062,10672.86,451.5367
20.78038,S,20.78038,0.113828,0.5947818,0.6425814,0.1113208,0,43.65819,1.39032,0.2395541,75.33544,98.89742,4.264612,-33.16276039,-33.16115,-0.3268142,119.5147439,116.9068,17.49591,78.60341,81.48846,10674.03,451.7117
20.79038,S,20.79038,0.1135198,0.5999971,0.6426616,0.1123167,0,43.65819,1.382908,0.2403753,75.33544,98.89115,4.263477,-33.15715242,-33.15554,-0.3269919,119.1897183,116.5752,17.49264,78.57704,81.46618,10675.2,451.8866
20.80038,S,20.80038,0.1132116,0.6052676,0.6427424,0.1133248,0,43.65819,1.375516,0.241203,75.33544,98.88481,4.262329,-33.15154449,-33.14993,-0.3271739,118.8648272,116.2437,17.48937,78.55057,81.44378,10676.36,452.0615
20.81038,S,20.81038,0.1129035,0.6105911,0.6428236,0.1143438,0,43.65819,1.368148,0.2420347,75.33544,98.8784,4.261169,-33.14595659,-33.14434,-0.3273593,118.5400703,115.9123,17.4861,78.52399,81.42126,10677.52,452.2364
20.82038,S,20.82038,0.1125955,0.6159769,0.6429054,0.1153736,0,43.65819,1.360803,0.2428689,75.33544,98.87194,4.26,-33.14038872,-33.13877,-0.3275471,118.2153487,115.5809,17.48282,78.49729,81.39861,10678.67,452.4112
20.83038,S,20.83038,0.1122876,0.6214192,0.6429876,0.1164159,0,43.65819,1.35348,0.2437101,75.33544,98.86539,4.258815,-33.13483089,-33.13321,-0.3277398,117.8907617,115.2496,17.47954,78.47049,81.37585,10679.83,452.586
20.84038,S,20.84038,0.1119798,0.6269241,0.6430704,0.1174695,0,43.65819,1.34618,0.2445543,75.33544,98.85879,4.257619,-33.1292831,-33.12766,-0.3279351,117.5662122,114.9183,17.47626,78.44357,81.35297,10680.97,452.7608
20.85038,S,20.85038,0.111672,0.6324892,0.6431537,0.1185357,0,43.65819,1.338901,0.2454047,75.33544,98.85211,4.256411,-33.12376535,-33.12214,-0.328135,117.2417988,114.5871,17.47298,78.41655,81.32996,10682.12,452.9355
20.86038,S,20.86038,0.1113644,0.638118,0.6432375,0.1196141,0,43.65819,1.331646,0.2462595,75.33544,98.84536,4.255189,-33.11824764,-33.11662,-0.3283386,116.9174231,114.2559,17.4697,78.3894,81.30682,10683.26,453.1103
20.87038,S,20.87038,0.1110568,0.643805,0.6433219,0.1207052,0,43.65819,1.324411,0.2471202,75.33544,98.83853,4.253953,-33.11274997,-33.11112,-0.3285463,116.5931815,113.9248,17.46641,78.36215,81.28355,10684.4,453.2849
20.88038,S,20.88038,0.1107493,0.6495596,0.6434069,0.1218081,0,43.65819,1.3172,0.247984,75.33544,98.83164,4.252706,-33.10727233,-33.10564,-0.3287568,116.2689787,113.5937,17.46312,78.33479,81.26016,10685.54,453.4596
20.89038,S,20.89038,0.1104418,0.6553719,0.6434925,0.1229246,0,43.65819,1.31001,0.2488545,75.33544,98.82467,4.251444,-33.10180473,-33.10017,-0.328972,115.9449127,113.2627,17.45983,78.3073,81.23664,10686.67,453.6342
20.90038,S,20.90038,0.1101345,0.661252,0.6435786,0.1240528,0,43.65819,1.302844,0.2497281,75.33544,98.81763,4.250171,-33.09635717,-33.09472,-0.3291898,115.6209837,112.9318,17.45654,78.27971,81.213,10687.8,453.8088
20.91038,S,20.91038,0.1098273,0.6672049,0.6436653,0.1251946,0,43.65819,1.295701,0.2506073,75.33544,98.81052,4.248882,-33.09091965,-33.08928,-0.3294123,115.2970948,112.6009,17.45325,78.252,81.18921,10688.93,453.9834
20.92038,S,20.92038,0.1095201,0.6732133,0.6437527,0.1263512,0,43.65819,1.288579,0.2514948,75.33544,98.80331,4.247579,-33.0854922,-33.08385,-0.3296408,114.9733407,112.2701,17.44995,78.22417,81.16531,10690.05,454.1579
20.93038,S,20.93038,0.109213,0.6792917,0.6438406,0.1275191,0,43.65819,1.28148,0.2523828,75.33544,98.79605,4.246264,-33.08008475,-33.07844,-0.32987,114.6496273,111.9393,17.44665,78.19622,81.14126,10691.17,454.3324
20.94038,S,20.94038,0.108906,0.6854358,0.6439292,0.1287012,0,43.65819,1.274403,0.2532772,75.33544,98.7887,4.244934,-33.07469735,-33.07305,-0.3301038,114.3260522,111.6086,17.44335,78.16815,81.11708,10692.28,454.5068
20.95038,S,20.95038,0.1085991,0.6916572,0.6440185,0.1298965,0,43.65819,1.267349,0.2541755,75.33544,98.78128,4.243591,-33.06931999,-33.06767,-0.3303411,114.0025181,111.2779,17.44005,78.13998,81.09277,10693.4,454.6812
20.96038,S,20.96038,0.1082923,0.6979428,0.6441084,0.1311076,0,43.65819,1.260315,0.2550823,75.33544,98.77377,4.242232,-33.06396269,-33.06231,-0.3305843,113.6791209,110.9473,17.43674,78.11168,81.06832,10694.51,454.8556
20.97038,S,20.97038,0.1079855,0.7043025,0.644199,0.1323316,0,43.65819,1.253305,0.2559918,75.33544,98.76618,4.240858,-33.05860541,-33.05695,-0.33083,113.3557649,110.6167,17.43343,78.08325,81.04373,10695.61,455.0299
20.98038,S,20.98038,0.1076788,0.7107342,0.6442903,0.1335707,0,43.65819,1.246317,0.2569083,75.33544,98.75851,4.23947,-33.05327819,-33.05162,-0.3310807,113.0325489,110.2862,17.43012,78.05472,81.019,10696.71,455.2043
20.99039,S,20.99039,0.1073723,0.7172427,0.6443824,0.1348244,0,43.65819,1.239352,0.2578295,75.33544,98.75076,4.238066,-33.04796101,-33.0463,-0.3313354,112.7093748,109.9557,17.42681,78.02606,80.99413,10697.81,455.3785
21.00039,S,21.00039,0.1070657,0.7238163,0.6444751,0.1360938,0,43.65819,1.232408,0.258758,75.33544,98.74291,4.236646,-33.04265388,-33.04099,-0.3315955,112.3863393,109.6253,17.42349,77.99728,80.96913,10698.91,455.5528
21.01039,S,21.01039,0.1067593,0.7304689,0.6445686,0.1373765,0,43.65819,1.225487,0.2596882,75.33544,98.73499,4.235213,-33.03736678,-33.0357,-0.331857,112.0633464,109.2949,17.42017,77.96837,80.94398,10700,455.727
